Time,X,Y,Z
2019-07-23T20:28:00.0Z,-24053.33,11186.67,-112906.67
2019-07-23T20:28:00.02Z,-24033.33,11100.0,-112953.33
2019-07-23T20:28:00.04Z,-24026.67,10986.67,-112980.0
2019-07-23T20:28:00.06Z,-24053.33,10966.67,-113006.67
2019-07-23T20:28:00.08Z,-24073.33,11060.0,-112986.67
2019-07-23T20:28:00.1Z,-24073.33,11180.0,-112933.33
2019-07-23T20:28:00.12Z,-24053.33,11180.0,-112900.0
2019-07-23T20:28:00.14Z,-24033.33,11086.67,-112953.33
2019-07-23T20:28:00.16Z,-24026.67,11013.33,-112993.33
2019-07-23T20:28:00.18Z,-24033.33,11013.33,-113006.67
2019-07-23T20:28:00.2Z,-24073.33,11100.0,-112993.33
2019-07-23T20:28:00.22Z,-24073.33,11186.67,-112933.33
2019-07-23T20:28:00.24Z,-24053.33,11160.0,-112900.0
2019-07-23T20:28:00.26Z,-24046.67,11060.0,-112953.33
2019-07-23T20:28:00.28Z,-24033.33,10973.33,-112986.67
2019-07-23T20:28:00.3Z,-24046.67,11006.67,-113006.67
2019-07-23T20:28:00.32Z,-24060.0,11120.0,-112986.67
2019-07-23T20:28:00.34Z,-24060.0,11206.67,-112926.67
2019-07-23T20:28:00.36Z,-24046.67,11166.67,-112900.0
2019-07-23T20:28:00.38Z,-24033.33,11046.67,-112960.0
2019-07-23T20:28:00.4Z,-24033.33,10953.33,-112993.33
2019-07-23T20:28:00.42Z,-24053.33,10986.67,-113006.67
2019-07-23T20:28:00.44Z,-24073.33,11120.0,-112986.67
2019-07-23T20:28:00.46Z,-24073.33,11206.67,-112926.67
2019-07-23T20:28:00.48Z,-24046.67,11166.67,-112906.67
2019-07-23T20:28:00.5Z,-24026.67,11066.67,-112966.67
2019-07-23T20:28:00.52Z,-24033.33,10980.0,-113006.67
2019-07-23T20:28:00.54Z,-24053.33,11013.33,-113006.67
2019-07-23T20:28:00.56Z,-24080.0,11120.0,-112980.0
2019-07-23T20:28:00.58Z,-24073.33,11186.67,-112926.67
2019-07-23T20:28:00.6Z,-24046.67,11146.67,-112906.67
2019-07-23T20:28:00.62Z,-24026.67,11040.0,-112966.67
2019-07-23T20:28:00.64Z,-24026.67,11000.0,-113006.67
2019-07-23T20:28:00.66Z,-24046.67,11046.67,-113006.67
2019-07-23T20:28:00.68Z,-24073.33,11146.67,-112980.0
2019-07-23T20:28:00.70Z,-24073.33,11193.33,-112926.67
2019-07-23T20:28:00.72Z,-24046.67,11133.33,-112906.67
2019-07-23T20:28:00.74Z,-24046.67,11006.67,-112966.67
2019-07-23T20:28:00.76Z,-24046.67,10946.67,-113006.67
2019-07-23T20:28:00.78Z,-24053.33,11033.33,-112993.33
2019-07-23T20:28:00.8Z,-24060.0,11180.0,-112966.67
2019-07-23T20:28:00.82Z,-24053.33,11226.67,-112926.67
2019-07-23T20:28:00.84Z,-24033.33,11133.33,-112906.67
2019-07-23T20:28:00.86Z,-24026.67,11013.33,-112980.0
2019-07-23T20:28:00.88Z,-24033.33,10966.67,-113006.67
2019-07-23T20:28:00.9Z,-24060.0,11013.33,-112986.67
2019-07-23T20:28:00.92Z,-24080.0,11133.33,-112960.0
2019-07-23T20:28:00.94Z,-24060.0,11193.33,-112926.67
2019-07-23T20:28:00.96Z,-24033.33,11120.0,-112926.67
2019-07-23T20:28:00.98Z,-24026.67,11013.33,-112986.67
2019-07-23T20:28:01.0Z,-24033.33,10973.33,-113013.33
2019-07-23T20:28:01.02Z,-24060.0,11040.0,-112986.67
2019-07-23T20:28:01.04Z,-24080.0,11153.33,-112960.0
2019-07-23T20:28:01.06Z,-24073.33,11166.67,-112906.67
2019-07-23T20:28:01.08Z,-24046.67,11093.33,-112926.67
2019-07-23T20:28:01.1Z,-24026.67,11006.67,-112986.67
2019-07-23T20:28:01.12Z,-24033.33,11006.67,-113020.0
2019-07-23T20:28:01.14Z,-24053.33,11086.67,-112993.33
2019-07-23T20:28:01.16Z,-24080.0,11180.0,-112960.0
2019-07-23T20:28:01.18Z,-24060.0,11186.67,-112926.67
2019-07-23T20:28:01.2Z,-24033.33,11093.33,-112933.33
2019-07-23T20:28:01.22Z,-24033.33,10980.0,-112986.67
2019-07-23T20:28:01.24Z,-24053.33,10966.67,-113013.33
2019-07-23T20:28:01.26Z,-24060.0,11066.67,-112980.0
2019-07-23T20:28:01.28Z,-24073.33,11180.0,-112940.0
2019-07-23T20:28:01.3Z,-24060.0,11193.33,-112906.67
2019-07-23T20:28:01.32Z,-24033.33,11100.0,-112933.33
2019-07-23T20:28:01.34Z,-24033.33,10986.67,-112993.33
2019-07-23T20:28:01.36Z,-24053.33,10973.33,-113020.0
2019-07-23T20:28:01.38Z,-24073.33,11060.0,-112980.0
2019-07-23T20:28:01.4Z,-24080.0,11166.67,-112940.0
2019-07-23T20:28:01.42Z,-24060.0,11186.67,-112926.67
2019-07-23T20:28:01.44Z,-24026.67,11086.67,-112933.33
2019-07-23T20:28:01.46Z,-24026.67,11000.0,-112993.33
2019-07-23T20:28:01.48Z,-24046.67,11013.33,-113013.33
2019-07-23T20:28:01.5Z,-24060.0,11100.0,-112966.67
2019-07-23T20:28:01.52Z,-24073.33,11180.0,-112933.33
2019-07-23T20:28:01.54Z,-24053.33,11166.67,-112926.67
2019-07-23T20:28:01.56Z,-24033.33,11060.0,-112933.33
2019-07-23T20:28:01.58Z,-24033.33,10973.33,-112993.33
2019-07-23T20:28:01.6Z,-24046.67,11013.33,-113013.33
2019-07-23T20:28:01.62Z,-24060.0,11120.0,-112966.67
2019-07-23T20:28:01.64Z,-24073.33,11206.67,-112940.0
2019-07-23T20:28:01.66Z,-24053.33,11166.67,-112933.33
2019-07-23T20:28:01.68Z,-24033.33,11046.67,-112940.0
2019-07-23T20:28:01.70Z,-24033.33,10973.33,-113006.67
2019-07-23T20:28:01.72Z,-24053.33,11000.0,-113013.33
2019-07-23T20:28:01.74Z,-24073.33,11106.67,-112966.67
2019-07-23T20:28:01.76Z,-24073.33,11193.33,-112933.33
2019-07-23T20:28:01.78Z,-24046.67,11166.67,-112933.33
2019-07-23T20:28:01.8Z,-24026.67,11046.67,-112953.33
2019-07-23T20:28:01.82Z,-24033.33,10973.33,-112993.33
2019-07-23T20:28:01.84Z,-24060.0,11013.33,-113013.33
2019-07-23T20:28:01.86Z,-24073.33,11120.0,-112960.0
2019-07-23T20:28:01.88Z,-24073.33,11193.33,-112933.33
2019-07-23T20:28:01.9Z,-24046.67,11153.33,-112933.33
2019-07-23T20:28:01.92Z,-24026.67,11040.0,-112953.33
2019-07-23T20:28:01.94Z,-24033.33,10980.0,-113006.67
2019-07-23T20:28:01.96Z,-24053.33,11026.67,-113013.33
2019-07-23T20:28:01.98Z,-24073.33,11133.33,-112960.0
2019-07-23T20:28:02.0Z,-24073.33,11193.33,-112926.67
2019-07-23T20:28:02.02Z,-24046.67,11146.67,-112933.33
2019-07-23T20:28:02.04Z,-24026.67,11026.67,-112960.0
2019-07-23T20:28:02.06Z,-24033.33,10966.67,-113006.67
2019-07-23T20:28:02.08Z,-24060.0,11040.0,-113013.33
2019-07-23T20:28:02.1Z,-24073.33,11153.33,-112953.33
2019-07-23T20:28:02.12Z,-24060.0,11206.67,-112906.67
2019-07-23T20:28:02.14Z,-24046.67,11146.67,-112933.33
2019-07-23T20:28:02.16Z,-24026.67,11013.33,-112960.0
2019-07-23T20:28:02.18Z,-24046.67,10973.33,-113006.67
2019-07-23T20:28:02.2Z,-24060.0,11040.0,-113006.67
2019-07-23T20:28:02.22Z,-24073.33,11153.33,-112953.33
2019-07-23T20:28:02.24Z,-24060.0,11193.33,-112906.67
2019-07-23T20:28:02.26Z,-24046.67,11126.67,-112933.33
2019-07-23T20:28:02.28Z,-24033.33,11013.33,-112966.67
2019-07-23T20:28:02.3Z,-24033.33,10973.33,-113006.67
2019-07-23T20:28:02.32Z,-24060.0,11046.67,-113013.33
2019-07-23T20:28:02.34Z,-24073.33,11153.33,-112953.33
2019-07-23T20:28:02.36Z,-24060.0,11186.67,-112926.67
2019-07-23T20:28:02.38Z,-24046.67,11106.67,-112940.0
2019-07-23T20:28:02.4Z,-24026.67,11000.0,-112980.0
2019-07-23T20:28:02.42Z,-24046.67,10980.0,-113013.33
2019-07-23T20:28:02.44Z,-24060.0,11066.67,-113006.67
2019-07-23T20:28:02.46Z,-24073.33,11180.0,-112940.0
2019-07-23T20:28:02.48Z,-24053.33,11186.67,-112906.67
2019-07-23T20:28:02.5Z,-24046.67,11100.0,-112940.0
2019-07-23T20:28:02.52Z,-24033.33,10986.67,-112980.0
2019-07-23T20:28:02.54Z,-24046.67,10973.33,-113006.67
2019-07-23T20:28:02.56Z,-24060.0,11073.33,-113006.67
2019-07-23T20:28:02.58Z,-24073.33,11180.0,-112940.0
2019-07-23T20:28:02.6Z,-24053.33,11193.33,-112906.67
2019-07-23T20:28:02.62Z,-24033.33,11100.0,-112953.33
2019-07-23T20:28:02.64Z,-24026.67,10980.0,-112986.67
2019-07-23T20:28:02.66Z,-24046.67,10980.0,-113006.67
2019-07-23T20:28:02.68Z,-24073.33,11086.67,-112993.33
2019-07-23T20:28:02.70Z,-24073.33,11180.0,-112933.33
2019-07-23T20:28:02.72Z,-24053.33,11180.0,-112900.0
2019-07-23T20:28:02.74Z,-24033.33,11086.67,-112953.33
2019-07-23T20:28:02.76Z,-24026.67,10986.67,-112986.67
2019-07-23T20:28:02.78Z,-24046.67,10986.67,-113006.67
2019-07-23T20:28:02.8Z,-24073.33,11093.33,-112993.33
2019-07-23T20:28:02.82Z,-24073.33,11180.0,-112940.0
2019-07-23T20:28:02.84Z,-24053.33,11166.67,-112906.67
2019-07-23T20:28:02.86Z,-24033.33,11073.33,-112960.0
2019-07-23T20:28:02.88Z,-24026.67,10980.0,-112986.67
2019-07-23T20:28:02.9Z,-24046.67,11000.0,-113006.67
2019-07-23T20:28:02.92Z,-24073.33,11106.67,-112986.67
2019-07-23T20:28:02.94Z,-24073.33,11193.33,-112933.33
2019-07-23T20:28:02.96Z,-24053.33,11166.67,-112906.67
2019-07-23T20:28:02.98Z,-24033.33,11060.0,-112960.0
2019-07-23T20:28:03.0Z,-24033.33,10973.33,-112993.33
2019-07-23T20:28:03.02Z,-24053.33,10986.67,-113006.67
2019-07-23T20:28:03.04Z,-24073.33,11120.0,-112980.0
2019-07-23T20:28:03.06Z,-24073.33,11193.33,-112926.67
2019-07-23T20:28:03.08Z,-24046.67,11160.0,-112906.67
2019-07-23T20:28:03.1Z,-24033.33,11046.67,-112966.67
2019-07-23T20:28:03.12Z,-24033.33,10966.67,-112993.33
2019-07-23T20:28:03.14Z,-24053.33,11006.67,-112993.33
2019-07-23T20:28:03.16Z,-24073.33,11120.0,-112980.0
2019-07-23T20:28:03.18Z,-24060.0,11193.33,-112926.67
2019-07-23T20:28:03.2Z,-24046.67,11153.33,-112906.67
2019-07-23T20:28:03.22Z,-24026.67,11046.67,-112966.67
2019-07-23T20:28:03.24Z,-24033.33,10973.33,-113006.67
2019-07-23T20:28:03.26Z,-24053.33,11013.33,-112993.33
2019-07-23T20:28:03.28Z,-24073.33,11133.33,-112966.67
2019-07-23T20:28:03.3Z,-24073.33,11186.67,-112926.67
2019-07-23T20:28:03.32Z,-24053.33,11133.33,-112900.0
2019-07-23T20:28:03.34Z,-24033.33,11033.33,-112966.67
2019-07-23T20:28:03.36Z,-24033.33,10973.33,-113006.67
2019-07-23T20:28:03.38Z,-24053.33,11033.33,-112993.33
2019-07-23T20:28:03.4Z,-24073.33,11146.67,-112960.0
2019-07-23T20:28:03.42Z,-24060.0,11206.67,-112906.67
2019-07-23T20:28:03.44Z,-24033.33,11133.33,-112906.67
2019-07-23T20:28:03.46Z,-24033.33,11000.0,-112966.67
2019-07-23T20:28:03.48Z,-24053.33,10953.33,-113006.67
2019-07-23T20:28:03.5Z,-24060.0,11040.0,-112986.67
2019-07-23T20:28:03.52Z,-24080.0,11160.0,-112960.0
2019-07-23T20:28:03.54Z,-24060.0,11186.67,-112926.67
2019-07-23T20:28:03.56Z,-24026.67,11133.33,-112926.67
2019-07-23T20:28:03.58Z,-24020.0,11040.0,-112986.67
2019-07-23T20:28:03.6Z,-24033.33,10986.67,-113013.33
2019-07-23T20:28:03.62Z,-24060.0,11046.67,-112986.67
2019-07-23T20:28:03.64Z,-24080.0,11153.33,-112960.0
2019-07-23T20:28:03.66Z,-24060.0,11180.0,-112926.67
2019-07-23T20:28:03.68Z,-24046.67,11093.33,-112926.67
2019-07-23T20:28:03.70Z,-24026.67,11006.67,-112986.67
2019-07-23T20:28:03.72Z,-24046.67,11000.0,-113013.33
2019-07-23T20:28:03.74Z,-24060.0,11073.33,-112986.67
2019-07-23T20:28:03.76Z,-24073.33,11180.0,-112960.0
2019-07-23T20:28:03.78Z,-24060.0,11166.67,-112926.67
2019-07-23T20:28:03.8Z,-24046.67,11073.33,-112926.67
2019-07-23T20:28:03.82Z,-24033.33,10986.67,-112986.67
2019-07-23T20:28:03.84Z,-24046.67,10986.67,-113013.33
2019-07-23T20:28:03.86Z,-24053.33,11086.67,-112980.0
2019-07-23T20:28:03.88Z,-24060.0,11193.33,-112940.0
2019-07-23T20:28:03.9Z,-24053.33,11193.33,-112926.67
2019-07-23T20:28:03.92Z,-24026.67,11093.33,-112933.33
2019-07-23T20:28:03.94Z,-24026.67,10986.67,-112986.67
2019-07-23T20:28:03.96Z,-24053.33,10986.67,-113013.33
2019-07-23T20:28:03.98Z,-24073.33,11086.67,-112966.67
2019-07-23T20:28:04.0Z,-24073.33,11186.67,-112940.0
2019-07-23T20:28:04.02Z,-24053.33,11180.0,-112926.67
2019-07-23T20:28:04.04Z,-24026.67,11093.33,-112940.0
2019-07-23T20:28:04.06Z,-24026.67,11013.33,-112993.33
2019-07-23T20:28:04.08Z,-24046.67,11006.67,-113013.33
2019-07-23T20:28:04.1Z,-24073.33,11100.0,-112966.67
2019-07-23T20:28:04.12Z,-24073.33,11180.0,-112933.33
2019-07-23T20:28:04.14Z,-24060.0,11146.67,-112926.67
2019-07-23T20:28:04.16Z,-24046.67,11040.0,-112933.33
2019-07-23T20:28:04.18Z,-24033.33,10980.0,-112993.33
2019-07-23T20:28:04.2Z,-24046.67,11040.0,-113020.0
2019-07-23T20:28:04.22Z,-24073.33,11106.67,-112966.67
2019-07-23T20:28:04.24Z,-24080.0,11160.0,-112933.33
2019-07-23T20:28:04.26Z,-24053.33,11160.0,-112933.33
2019-07-23T20:28:04.28Z,-24033.33,11046.67,-112940.0
2019-07-23T20:28:04.3Z,-24046.67,10966.67,-112993.33
2019-07-23T20:28:04.32Z,-24060.0,11000.0,-113013.33
2019-07-23T20:28:04.34Z,-24073.33,11120.0,-112966.67
2019-07-23T20:28:04.36Z,-24073.33,11193.33,-112933.33
2019-07-23T20:28:04.38Z,-24053.33,11153.33,-112926.67
2019-07-23T20:28:04.4Z,-24033.33,11040.0,-112953.33
2019-07-23T20:28:04.42Z,-24033.33,10966.67,-112993.33
2019-07-23T20:28:04.44Z,-24060.0,11013.33,-113013.33
2019-07-23T20:28:04.46Z,-24080.0,11106.67,-112960.0
2019-07-23T20:28:04.48Z,-24073.33,11166.67,-112926.67
2019-07-23T20:28:04.5Z,-24046.67,11146.67,-112933.33
2019-07-23T20:28:04.52Z,-24020.0,11060.0,-112953.33
2019-07-23T20:28:04.54Z,-24026.67,11006.67,-113006.67
2019-07-23T20:28:04.56Z,-24053.33,11033.33,-113013.33
2019-07-23T20:28:04.58Z,-24073.33,11133.33,-112960.0
2019-07-23T20:28:04.6Z,-24073.33,11180.0,-112926.67
2019-07-23T20:28:04.62Z,-24046.67,11120.0,-112926.67
2019-07-23T20:28:04.64Z,-24033.33,11013.33,-112960.0
2019-07-23T20:28:04.66Z,-24033.33,10973.33,-113006.67
2019-07-23T20:28:04.68Z,-24060.0,11046.67,-113013.33
2019-07-23T20:28:04.70Z,-24073.33,11153.33,-112960.0
2019-07-23T20:28:04.72Z,-24060.0,11206.67,-112926.67
2019-07-23T20:28:04.74Z,-24046.67,11126.67,-112940.0
2019-07-23T20:28:04.76Z,-24033.33,11000.0,-112966.67
2019-07-23T20:28:04.78Z,-24046.67,10966.67,-113006.67
2019-07-23T20:28:04.8Z,-24073.33,11040.0,-113006.67
2019-07-23T20:28:04.82Z,-24073.33,11160.0,-112953.33
2019-07-23T20:28:04.84Z,-24060.0,11206.67,-112906.67
2019-07-23T20:28:04.86Z,-24033.33,11126.67,-112940.0
2019-07-23T20:28:04.88Z,-24026.67,11026.67,-112980.0
2019-07-23T20:28:04.9Z,-24046.67,10980.0,-113006.67
2019-07-23T20:28:04.92Z,-24073.33,11046.67,-113006.67
2019-07-23T20:28:04.94Z,-24080.0,11153.33,-112940.0
2019-07-23T20:28:04.96Z,-24060.0,11180.0,-112906.67
2019-07-23T20:28:04.98Z,-24046.67,11106.67,-112940.0
2019-07-23T20:28:05.0Z,-24020.0,11026.67,-112980.0
2019-07-23T20:28:05.02Z,-24033.33,11006.67,-113013.33
2019-07-23T20:28:05.04Z,-24060.0,11073.33,-113006.67
2019-07-23T20:28:05.06Z,-24073.33,11160.0,-112940.0
2019-07-23T20:28:05.08Z,-24060.0,11166.67,-112906.67
2019-07-23T20:28:05.1Z,-24046.67,11093.33,-112940.0
2019-07-23T20:28:05.12Z,-24033.33,11000.0,-112980.0
2019-07-23T20:28:05.14Z,-24046.67,10986.67,-112993.33
2019-07-23T20:28:05.16Z,-24073.33,11086.67,-112993.33
2019-07-23T20:28:05.18Z,-24073.33,11180.0,-112940.0
2019-07-23T20:28:05.2Z,-24053.33,11180.0,-112906.67
2019-07-23T20:28:05.22Z,-24033.33,11086.67,-112953.33
2019-07-23T20:28:05.24Z,-24026.67,10986.67,-112980.0
2019-07-23T20:28:05.26Z,-24046.67,11000.0,-113006.67
2019-07-23T20:28:05.28Z,-24073.33,11086.67,-112993.33
2019-07-23T20:28:05.3Z,-24080.0,11180.0,-112940.0
2019-07-23T20:28:05.32Z,-24060.0,11166.67,-112906.67
2019-07-23T20:28:05.34Z,-24033.33,11073.33,-112953.33
2019-07-23T20:28:05.36Z,-24033.33,10986.67,-112993.33
2019-07-23T20:28:05.38Z,-24046.67,11006.67,-113013.33
2019-07-23T20:28:05.4Z,-24073.33,11100.0,-112993.33
2019-07-23T20:28:05.42Z,-24073.33,11186.67,-112933.33
2019-07-23T20:28:05.44Z,-24053.33,11166.67,-112906.67
2019-07-23T20:28:05.46Z,-24033.33,11066.67,-112960.0
2019-07-23T20:28:05.48Z,-24026.67,10986.67,-112986.67
2019-07-23T20:28:05.5Z,-24046.67,11013.33,-112993.33
2019-07-23T20:28:05.52Z,-24073.33,11120.0,-112986.67
2019-07-23T20:28:05.54Z,-24073.33,11186.67,-112933.33
2019-07-23T20:28:05.56Z,-24053.33,11153.33,-112906.67
2019-07-23T20:28:05.58Z,-24033.33,11046.67,-112960.0
2019-07-23T20:28:05.6Z,-24033.33,10980.0,-112993.33
2019-07-23T20:28:05.62Z,-24053.33,11006.67,-113006.67
2019-07-23T20:28:05.64Z,-24073.33,11126.67,-112986.67
2019-07-23T20:28:05.66Z,-24073.33,11193.33,-112933.33
2019-07-23T20:28:05.68Z,-24046.67,11153.33,-112906.67
2019-07-23T20:28:05.70Z,-24033.33,11046.67,-112966.67
2019-07-23T20:28:05.72Z,-24033.33,10980.0,-113006.67
2019-07-23T20:28:05.74Z,-24053.33,11026.67,-112993.33
2019-07-23T20:28:05.76Z,-24073.33,11126.67,-112980.0
2019-07-23T20:28:05.78Z,-24060.0,11186.67,-112926.67
2019-07-23T20:28:05.8Z,-24046.67,11146.67,-112906.67
2019-07-23T20:28:05.82Z,-24033.33,11040.0,-112960.0
2019-07-23T20:28:05.84Z,-24033.33,10980.0,-112993.33
2019-07-23T20:28:05.86Z,-24053.33,11033.33,-112993.33
2019-07-23T20:28:05.88Z,-24073.33,11146.67,-112966.67
2019-07-23T20:28:05.9Z,-24073.33,11186.67,-112926.67
2019-07-23T20:28:05.92Z,-24046.67,11126.67,-112906.67
2019-07-23T20:28:05.94Z,-24033.33,11026.67,-112980.0
2019-07-23T20:28:05.96Z,-24033.33,10980.0,-113006.67
2019-07-23T20:28:05.98Z,-24053.33,11040.0,-112993.33
2019-07-23T20:28:06.0Z,-24073.33,11153.33,-112966.67
2019-07-23T20:28:06.02Z,-24060.0,11193.33,-112926.67
2019-07-23T20:28:06.04Z,-24046.67,11126.67,-112926.67
2019-07-23T20:28:06.06Z,-24026.67,11013.33,-112980.0
2019-07-23T20:28:06.08Z,-24046.67,10973.33,-113006.67
2019-07-23T20:28:06.1Z,-24060.0,11040.0,-112986.67
2019-07-23T20:28:06.12Z,-24073.33,11160.0,-112960.0
2019-07-23T20:28:06.14Z,-24060.0,11193.33,-112926.67
2019-07-23T20:28:06.16Z,-24033.33,11120.0,-112926.67
2019-07-23T20:28:06.18Z,-24026.67,11013.33,-112980.0
2019-07-23T20:28:06.2Z,-24046.67,10980.0,-113006.67
2019-07-23T20:28:06.22Z,-24073.33,11046.67,-112986.67
2019-07-23T20:28:06.24Z,-24080.0,11153.33,-112953.33
2019-07-23T20:28:06.26Z,-24060.0,11180.0,-112926.67
2019-07-23T20:28:06.28Z,-24033.33,11100.0,-112926.67
2019-07-23T20:28:06.3Z,-24026.67,11006.67,-112986.67
2019-07-23T20:28:06.32Z,-24046.67,10986.67,-113013.33
2019-07-23T20:28:06.34Z,-24060.0,11066.67,-112986.67
2019-07-23T20:28:06.36Z,-24073.33,11166.67,-112953.33
2019-07-23T20:28:06.38Z,-24060.0,11180.0,-112926.67
2019-07-23T20:28:06.4Z,-24033.33,11086.67,-112933.33
2019-07-23T20:28:06.42Z,-24033.33,10986.67,-112986.67
2019-07-23T20:28:06.44Z,-24046.67,10986.67,-113013.33
2019-07-23T20:28:06.46Z,-24060.0,11086.67,-112986.67
2019-07-23T20:28:06.48Z,-24073.33,11180.0,-112953.33
2019-07-23T20:28:06.5Z,-24060.0,11180.0,-112926.67
2019-07-23T20:28:06.52Z,-24033.33,11086.67,-112933.33
2019-07-23T20:28:06.54Z,-24033.33,10980.0,-112986.67
2019-07-23T20:28:06.56Z,-24053.33,10986.67,-113013.33
2019-07-23T20:28:06.58Z,-24073.33,11086.67,-112980.0
2019-07-23T20:28:06.6Z,-24073.33,11180.0,-112940.0
2019-07-23T20:28:06.62Z,-24053.33,11180.0,-112933.33
2019-07-23T20:28:06.64Z,-24033.33,11066.67,-112940.0
